molregno	chembl_id	accession	description	target_name	standard_relation	standard_value	standard_units	standard_type	organism	assay_cell_type	Num_Atoms	ALogP	LogD	QED	SMILES_cpd	SMILES_BM	BMCluster	BMCluster_size
168571	CHEMBL103864	P00533	Inhibition of EGF-induced Tyrosine phosphorylation in A431 cells expressing EGF-R	Epidermal growth factor receptor erbB1	=	50	nM	IC50	Homo sapiens	A-431	22	3.563	3.563	0.60578	C[C@H](Nc1[nH]cnc2c3ccccc3nc12)c4ccccc4	C(Nc1[nH]cnc2c3ccccc3nc12)c4ccccc4	17	2
80973	CHEMBL53753	P00533	Inhibition of EGF-dependent autophosphorylation of EGF-R in A431 cells	Epidermal growth factor receptor erbB1	=	13000	nM	IC50	Homo sapiens	A-431	20	3.423	3.495	0.77039	CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1	N(c1ccccc1)c2ncnc3cnccc23	19	43
80973	CHEMBL53753	P00533	Inhibition of autophosphorylation of epidermal growth factor receptor in A431 cells in culture	Epidermal growth factor receptor erbB1	=	13	nM	IC50	Homo sapiens	A-431	20	3.423	3.495	0.77039	CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1	N(c1ccccc1)c2ncnc3cnccc23	19	43
80973	CHEMBL53753	P00533	Inhibition of Epidermal growth factor receptor autophosphorylation in A431 human epidermoid carcinoma cells	Epidermal growth factor receptor erbB1	=	15	nM	IC50	Homo sapiens	A-431	20	3.423	3.495	0.77039	CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1	N(c1ccccc1)c2ncnc3cnccc23	19	43
80973	CHEMBL53753	P00533	Inhibition of tyrosine/glutamic acid copolymer phosphorylation by epidermal growth factor receptor prepared of human A431	Epidermal growth factor receptor erbB1	=	8.e-003	nM	IC50	Homo sapiens		20	3.423	3.495	0.77039	CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1	N(c1ccccc1)c2ncnc3cnccc23	19	43
273217	CHEMBL433520	P00533	Inhibition of EGF-dependent autophosphorylation of EGF-R in A431 cells	Epidermal growth factor receptor erbB1	=	28000	nM	IC50	Homo sapiens	A-431	28	3.748	2.4	0.46264	CCN(CC)CC(O)CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1	N(c1ccccc1)c2ncnc3cnccc23	19	43
273217	CHEMBL433520	P00533	Inhibition of autophosphorylation of epidermal growth factor receptor in A431 cells in culture	Epidermal growth factor receptor erbB1	=	28	nM	IC50	Homo sapiens	A-431	28	3.748	2.4	0.46264	CCN(CC)CC(O)CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1	N(c1ccccc1)c2ncnc3cnccc23	19	43
273217	CHEMBL433520	P00533	Inhibition of tyrosine/glutamic acid copolymer phosphorylation by epidermal growth factor receptor prepared of human A431	Epidermal growth factor receptor erbB1	=	4.6	nM	IC50	Homo sapiens		28	3.748	2.4	0.46264	CCN(CC)CC(O)CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1	N(c1ccccc1)c2ncnc3cnccc23	19	43
273217	CHEMBL433520	P00533	Inhibition of tyrosine/glutamic acid copolymer phosphorylation by epidermal growth factor receptor prepared of human A431	Epidermal growth factor receptor erbB1	=	4.6	nM	IC50	Homo sapiens		28	3.748	2.4	0.46264	CCN(CC)CC(O)CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1	N(c1ccccc1)c2ncnc3cnccc23	19	43
272779	CHEMBL162034	P00533	Inhibition of EGF-dependent autophosphorylation of EGF-R in A431 cells	Epidermal growth factor receptor erbB1	=	43000	nM	IC50	Homo sapiens	A-431	24	3.561	3.576	0.67444	CN(C)CCNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1	N(c1ccccc1)c2ncnc3cnccc23	19	43
272779	CHEMBL162034	P00533	Inhibition of autophosphorylation of epidermal growth factor receptor in A431 cells in culture	Epidermal growth factor receptor erbB1	=	43	nM	IC50	Homo sapiens	A-431	24	3.561	3.576	0.67444	CN(C)CCNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1	N(c1ccccc1)c2ncnc3cnccc23	19	43
272779	CHEMBL162034	P00533	Inhibition of tyrosine/glutamic acid copolymer phosphorylation by epidermal growth factor receptor prepared of human A431	Epidermal growth factor receptor erbB1	=	1.1	nM	IC50	Homo sapiens		24	3.561	3.576	0.67444	CN(C)CCNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1	N(c1ccccc1)c2ncnc3cnccc23	19	43
272779	CHEMBL162034	P00533	Inhibition of tyrosine/glutamic acid copolymer phosphorylation by epidermal growth factor receptor prepared of human A431	Epidermal growth factor receptor erbB1	=	1.1	nM	IC50	Homo sapiens		24	3.561	3.576	0.67444	CN(C)CCNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1	N(c1ccccc1)c2ncnc3cnccc23	19	43
272568	CHEMBL162622	P00533	Inhibition of EGF-dependent autophosphorylation of EGF-R in A431 cells	Epidermal growth factor receptor erbB1	=	7900	nM	IC50	Homo sapiens	A-431	27	3.249	3.203	0.62326	Brc1cccc(Nc2ncnc3cnc(NCCN4CCOCC4)cc23)c1	C(CN1CCOCC1)Nc2cc3c(Nc4ccccc4)ncnc3cn2	20	2
272568	CHEMBL162622	P00533	Inhibition of autophosphorylation of epidermal growth factor receptor in A431 cells in culture	Epidermal growth factor receptor erbB1	=	7.9	nM	IC50	Homo sapiens	A-431	27	3.249	3.203	0.62326	Brc1cccc(Nc2ncnc3cnc(NCCN4CCOCC4)cc23)c1	C(CN1CCOCC1)Nc2cc3c(Nc4ccccc4)ncnc3cn2	20	2
272568	CHEMBL162622	P00533	Inhibition of tyrosine/glutamic acid copolymer phosphorylation by epidermal growth factor receptor prepared of human A431	Epidermal growth factor receptor erbB1	=	0.7	nM	IC50	Homo sapiens		27	3.249	3.203	0.62326	Brc1cccc(Nc2ncnc3cnc(NCCN4CCOCC4)cc23)c1	C(CN1CCOCC1)Nc2cc3c(Nc4ccccc4)ncnc3cn2	20	2
273779	CHEMBL165731	P00533	Inhibition of autophosphorylation of epidermal growth factor receptor in A431 cells in culture	Epidermal growth factor receptor erbB1	=	20	nM	IC50	Homo sapiens	A-431	27	2.987	2.941	0.69629	Cc1cccc(Nc2ncnc3cnc(NCCN4CCOCC4)cc23)c1	C(CN1CCOCC1)Nc2cc3c(Nc4ccccc4)ncnc3cn2	20	2
81022	CHEMBL53711	P00533	Inhibition of autophosphorylation of epidermal growth factor receptor in A431 cells in culture	Epidermal growth factor receptor erbB1	=	21	nM	IC50	Homo sapiens	A-431	21	3.776	3.884	0.78376	CN(C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1	N(c1ccccc1)c2ncnc3cnccc23	19	43
81022	CHEMBL53711	P00533	Inhibition of Epidermal growth factor receptor autophosphorylation in A431 human epidermoid carcinoma cells	Epidermal growth factor receptor erbB1	=	21	nM	IC50	Homo sapiens	A-431	21	3.776	3.884	0.78376	CN(C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1	N(c1ccccc1)c2ncnc3cnccc23	19	43
273554	CHEMBL166255	P00533	Inhibition of autophosphorylation of epidermal growth factor receptor in A431 cells in culture	Epidermal growth factor receptor erbB1	=	27	nM	IC50	Homo sapiens	A-431	26	3.022	3.027	0.51957	CN(CCO)CCNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1	N(c1ccccc1)c2ncnc3cnccc23	19	43
272879	CHEMBL165630	P00533	Inhibition of autophosphorylation of epidermal growth factor receptor in A431 cells in culture	Epidermal growth factor receptor erbB1	=	71	nM	IC50	Homo sapiens	A-431	28	2.482	2.474	0.37582	OCCN(CCO)CCNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1	N(c1ccccc1)c2ncnc3cnccc23	19	43
272567	CHEMBL163369	P00533	Inhibition of autophosphorylation of epidermal growth factor receptor in A431 cells in culture	Epidermal growth factor receptor erbB1	=	230	nM	IC50	Homo sapiens	A-431	29	2.545	1.552	0.32312	OCCN(CCO)CCCNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1	N(c1ccccc1)c2ncnc3cnccc23	19	43
272878	CHEMBL166307	P00533	Inhibition of autophosphorylation of epidermal growth factor receptor in A431 cells in culture	Epidermal growth factor receptor erbB1	=	8.9	nM	IC50	Homo sapiens	A-431	30	2.688	2.129	0.43313	CN1CCN(CC1)NCCCNc2cc3c(Nc4cccc(Br)c4)ncnc3cn2	C(CNN1CCNCC1)CNc2cc3c(Nc4ccccc4)ncnc3cn2	21	1
273103	CHEMBL162223	P00533	Inhibition of autophosphorylation of epidermal growth factor receptor in A431 cells in culture	Epidermal growth factor receptor erbB1	=	8.1	nM	IC50	Homo sapiens	A-431	27	4.319	4.249	0.48317	Brc1cccc(Nc2ncnc3cnc(NCCc4ccccn4)cc23)c1	C(Cc1ccccn1)Nc2cc3c(Nc4ccccc4)ncnc3cn2	22	1
273523	CHEMBL162719	P00533	Inhibition of autophosphorylation of epidermal growth factor receptor in A431 cells in culture	Epidermal growth factor receptor erbB1	=	102	nM	IC50	Homo sapiens	A-431	25	3.733	3.793	0.72452	CN1CCN(CC1)c2cc3c(Nc4cccc(Br)c4)ncnc3cn2	C1CN(CCN1)c2cc3c(Nc4ccccc4)ncnc3cn2	23	1
273704	CHEMBL162821	P00533	Inhibition of autophosphorylation of epidermal growth factor receptor in A431 cells in culture	Epidermal growth factor receptor erbB1	=	23	nM	IC50	Homo sapiens	A-431	20	3.16	3.233	0.76129	CNc1cc2c(Nc3cccc(C)c3)ncnc2cn1	N(c1ccccc1)c2ncnc3cnccc23	19	43
273704	CHEMBL162821	P00533	Inhibition of tyrosine/glutamic acid copolymer phosphorylation by epidermal growth factor receptor prepared of human A431	Epidermal growth factor receptor erbB1	=	0.45	nM	IC50	Homo sapiens	A-431	20	3.16	3.233	0.76129	CNc1cc2c(Nc3cccc(C)c3)ncnc2cn1	N(c1ccccc1)c2ncnc3cnccc23	19	43
272537	CHEMBL162053	P00533	Inhibition of autophosphorylation of epidermal growth factor receptor in A431 cells in culture	Epidermal growth factor receptor erbB1	=	46	nM	IC50	Homo sapiens	A-431	25	3.915	2.712	0.67602	CN(C)CCN(C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1	N(c1ccccc1)c2ncnc3cnccc23	19	43
272413	CHEMBL165574	P00533	Inhibition of autophosphorylation of epidermal growth factor receptor in A431 cells in culture	Epidermal growth factor receptor erbB1	=	5.9	nM	IC50	Homo sapiens	A-431	28	3.311	3.245	0.54305	Brc1cccc(Nc2ncnc3cnc(NCCCN4CCOCC4)cc23)c1	C(CNc1cc2c(Nc3ccccc3)ncnc2cn1)CN4CCOCC4	24	1
272778	CHEMBL349070	P00533	Inhibition of autophosphorylation of epidermal growth factor receptor in A431 cells in culture	Epidermal growth factor receptor erbB1	=	19	nM	IC50	Homo sapiens	A-431	26	4.204	3.789	0.53785	CN(C)CCCCNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1	N(c1ccccc1)c2ncnc3cnccc23	19	43
273047	CHEMBL162142	P00533	Inhibition of autophosphorylation of epidermal growth factor receptor in A431 cells in culture	Epidermal growth factor receptor erbB1	=	6.3	nM	IC50	Homo sapiens	A-431	26	3.357	3.843	0.45171	Brc1cccc(Nc2ncnc3cnc(NCCc4c[nH]cn4)cc23)c1	C(Cc1c[nH]cn1)Nc2cc3c(Nc4ccccc4)ncnc3cn2	25	1
273000	CHEMBL165508	P00533	Inhibition of autophosphorylation of epidermal growth factor receptor in A431 cells in culture	Epidermal growth factor receptor erbB1	=	13	nM	IC50	Homo sapiens	A-431	26	3.855	3.859	0.52355	Brc1cccc(Nc2ncnc3cnc(NCc4cccnc4)cc23)c1	C(Nc1cc2c(Nc3ccccc3)ncnc2cn1)c4cccnc4	26	1
273582	CHEMBL163168	P00533	Inhibition of autophosphorylation of epidermal growth factor receptor in A431 cells in culture	Epidermal growth factor receptor erbB1	=	449	nM	IC50	Homo sapiens	A-431	24	3.152	1.701	0.59655	OC(=O)CCNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1	N(c1ccccc1)c2ncnc3cnccc23	19	43
272814	CHEMBL166358	P00533	Inhibition of autophosphorylation of epidermal growth factor receptor in A431 cells in culture	Epidermal growth factor receptor erbB1	=	16	nM	IC50	Homo sapiens	A-431	25	3.624	2.85	0.58989	CN(C)CCCNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1	N(c1ccccc1)c2ncnc3cnccc23	19	43
273013	CHEMBL162981	P00533	Inhibition of autophosphorylation of epidermal growth factor receptor in A431 cells in culture	Epidermal growth factor receptor erbB1	=	9.1	nM	IC50	Homo sapiens	A-431	27	3.227	3.82	0.44377	Brc1cccc(Nc2ncnc3cnc(NCCCn4ccnc4)cc23)c1	C(CNc1cc2c(Nc3ccccc3)ncnc2cn1)Cn4ccnc4	27	1
81260	CHEMBL51853	P00533	Inhibition of autophosphorylation of epidermal growth factor receptor in A431 cells in culture	Epidermal growth factor receptor erbB1	=	16	nM	IC50	Homo sapiens	A-431	19	2.867	2.899	0.76006	Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1	N(c1ccccc1)c2ncnc3cnccc23	19	43
81260	CHEMBL51853	P00533	Inhibition of Epidermal growth factor receptor autophosphorylation in A431 human epidermoid carcinoma cells	Epidermal growth factor receptor erbB1	=	16	nM	IC50	Homo sapiens	A-431	19	2.867	2.899	0.76006	Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1	N(c1ccccc1)c2ncnc3cnccc23	19	43
168890	CHEMBL105053	P00533	Inhibition of EGF-induced Tyrosine phosphorylation in A431 cells expressing EGF-R	Epidermal growth factor receptor erbB1	=	10	nM	IC50	Homo sapiens	A-431	24	3.94	3.94	0.5997	C[C@@H](Nc1[nH]cnc2nc(cc12)c3ccccc3)c4ccccc4	C(Nc1[nH]cnc2nc(cc12)c3ccccc3)c4ccccc4	28	1
87804	CHEMBL55204	P00533	Inhibition of epidermal growth factor receptor autophosphorylation	Epidermal growth factor receptor erbB1	=	5100	nM	IC50	Homo sapiens	A-431	21	3.262	3.086	0.39186	Oc1ccc(\C=C(/C#N)\C(=O)c2ccc(F)cc2)cc1O	C(C=Cc1ccccc1)c2ccccc2	29	7
87804	CHEMBL55204	P00533	Inhibition of HER14 (human EGFR overexpressing) cell proliferation.	Epidermal growth factor receptor erbB1	=	20000	nM	IC50	Homo sapiens	A-431	21	3.262	3.086	0.39186	Oc1ccc(\C=C(/C#N)\C(=O)c2ccc(F)cc2)cc1O	C(C=Cc1ccccc1)c2ccccc2	29	7
87804	CHEMBL55204	P00533	Inhibition of polyGAT phosphorylation	Epidermal growth factor receptor erbB1	=	560	nM	IC50	Homo sapiens	A-431	21	3.262	3.086	0.39186	Oc1ccc(\C=C(/C#N)\C(=O)c2ccc(F)cc2)cc1O	C(C=Cc1ccccc1)c2ccccc2	29	7
87804	CHEMBL55204	P00533	Inhibition of EGFR in human A431 cells	Epidermal growth factor receptor erbB1	=	600	nM	IC50	Homo sapiens	A-431	21	3.262	3.086	0.39186	Oc1ccc(\C=C(/C#N)\C(=O)c2ccc(F)cc2)cc1O	C(C=Cc1ccccc1)c2ccccc2	29	7
142732	CHEMBL87084	P00533	Inhibition of Epidermal growth factor receptor tyrosine kinase	Epidermal growth factor receptor erbB1	=	5000	nM	IC50	Homo sapiens		18	1.9	2.302	0.63532	Oc1cc2cc(cnc2cc1O)c3ccncc3	c1ccc2ncc(cc2c1)c3ccncc3	30	12
142977	CHEMBL86664	P00533	Inhibition of Epidermal growth factor receptor tyrosine kinase	Epidermal growth factor receptor erbB1	>	10000	nM	IC50	Homo sapiens		17	3.048	3.393	0.65344	Clc1ccc2cc(cnc2c1)c3ccncc3	c1ccc2ncc(cc2c1)c3ccncc3	30	12
109334	CHEMBL68423	P00533	Inhibition of Epidermal growth factor receptor tyrosine kinase	Epidermal growth factor receptor erbB1	>	10000	nM	IC50	Homo sapiens		20	2.351	2.765	0.72964	COc1cc(OC)c2cc(cnc2c1)c3ccncc3	c1ccc2ncc(cc2c1)c3ccncc3	30	12
142939	CHEMBL280069	P00533	Inhibition of Epidermal growth factor receptor tyrosine kinase	Epidermal growth factor receptor erbB1	>	10000	nM	IC50	Homo sapiens		20	2.351	2.764	0.72964	COc1cc2cc(cnc2cc1OC)c3ccncc3	c1ccc2ncc(cc2c1)c3ccncc3	30	12
142162	CHEMBL329622	P00533	Inhibition of Epidermal growth factor receptor tyrosine kinase (Not determined)	Epidermal growth factor receptor erbB1				IC50	Homo sapiens		18	2.367	2.777	0.68482	COc1ccc2cc(cnc2c1)c3ccncc3	c1ccc2ncc(cc2c1)c3ccncc3	30	12
142976	CHEMBL313235	P00533	Inhibition of Epidermal growth factor receptor tyrosine kinase (Not determined)	Epidermal growth factor receptor erbB1				IC50	Homo sapiens		19	2.853	3.293	0.70116	COc1ccc2ncc(c(C)c2c1)c3ccncc3	c1ccc2ncc(cc2c1)c3ccncc3	30	12
142611	CHEMBL89550	P00533	Inhibition of Epidermal growth factor receptor tyrosine kinase (Not determined)	Epidermal growth factor receptor erbB1				IC50	Homo sapiens		16	2.384	2.799	0.61058	c1ccc2ncc(cc2c1)c3ccncc3	c1ccc2ncc(cc2c1)c3ccncc3	30	12
142733	CHEMBL89115	P00533	Inhibition of Epidermal growth factor receptor tyrosine kinase (Not determined)	Epidermal growth factor receptor erbB1				IC50	Homo sapiens		19	2.853	3.266	0.70116	COc1ccc2c(C)c(cnc2c1)c3ccncc3	c1ccc2ncc(cc2c1)c3ccncc3	30	12
142645	CHEMBL90780	P00533	Inhibition of Epidermal growth factor receptor tyrosine kinase (Not determined)	Epidermal growth factor receptor erbB1				IC50	Homo sapiens		18	2.367	2.777	0.68482	COc1ccc2ncc(cc2c1)c3ccncc3	c1ccc2ncc(cc2c1)c3ccncc3	30	12
142978	CHEMBL86717	P00533	Inhibition of Epidermal growth factor receptor tyrosine kinase (Not determined)	Epidermal growth factor receptor erbB1				IC50	Homo sapiens		22	2.334	2.749	0.73938	COc1cc2ncc(cc2c(OC)c1OC)c3ccncc3	c1ccc2ncc(cc2c1)c3ccncc3	30	12
142731	CHEMBL87083	P00533	Inhibition of Epidermal growth factor receptor tyrosine kinase (Not determined)	Epidermal growth factor receptor erbB1				IC50	Homo sapiens		18	1.9	2.148	0.67915	Oc1cc(O)c2cc(cnc2c1)c3ccncc3	c1ccc2ncc(cc2c1)c3ccncc3	30	12
142563	CHEMBL314811	P00533	Inhibition of Epidermal growth factor receptor tyrosine kinase (Not determined)	Epidermal growth factor receptor erbB1				IC50	Homo sapiens		17	2.142	2.532	0.68576	Oc1ccc2cc(cnc2c1)c3ccncc3	c1ccc2ncc(cc2c1)c3ccncc3	30	12
163749	CHEMBL327300	P00533	Inhibition of epidermal growth factor receptor (EGF-R) in A431 cells.	Epidermal growth factor receptor erbB1	>	100000	nM	IC50	Homo sapiens	A-431	25	3.51	3.693	0.68373	COc1ccc(Oc2ccnc3cc(OC)c(OC)cc23)cc1OC	O(c1ccccc1)c2ccnc3ccccc23	12	2
163749	CHEMBL327300	P00533	Inhibition of epidermal growth factor receptor (EGF-R)	Epidermal growth factor receptor erbB1	>	10000	nM	IC50	Homo sapiens	A-431	25	3.51	3.693	0.68373	COc1ccc(Oc2ccnc3cc(OC)c(OC)cc23)cc1OC	O(c1ccccc1)c2ccnc3ccccc23	12	2
56052	CHEMBL39337	P00533	Inhibition of Epidermal growth factor receptor from human A431 carcinoma cell membranes	Epidermal growth factor receptor erbB1	=	0.44	nM	IC50	Homo sapiens	A-431	21	3.869	3.052	0.58135	Brc1cccc(Nc2ncnc3cc4[nH]ncc4cc23)c1	N(c1ccccc1)c2ncnc3cc4[nH]ncc4cc23	31	5
56052	CHEMBL39337	P00533	Inhibition of tyrosine kinase activity of Epidermal growth factor receptor from human A431 cells	Epidermal growth factor receptor erbB1	=	0.44	nM	IC50	Homo sapiens	A-431	21	3.869	3.052	0.58135	Brc1cccc(Nc2ncnc3cc4[nH]ncc4cc23)c1	N(c1ccccc1)c2ncnc3cc4[nH]ncc4cc23	31	5
56052	CHEMBL39337	P00533	Inhibition of human recombinant EGFR	Epidermal growth factor receptor erbB1	=	0.437	nM	IC50	Homo sapiens	A-431	21	3.869	3.052	0.58135	Brc1cccc(Nc2ncnc3cc4[nH]ncc4cc23)c1	N(c1ccccc1)c2ncnc3cc4[nH]ncc4cc23	31	5
56052	CHEMBL39337	P00533	Inhibition autophosphorylation of EGFR in human DiFi cells after 2 hrs by ELISA	Epidermal growth factor receptor erbB1	=	19.95	nM	IC50	Homo sapiens	A-431	21	3.869	3.052	0.58135	Brc1cccc(Nc2ncnc3cc4[nH]ncc4cc23)c1	N(c1ccccc1)c2ncnc3cc4[nH]ncc4cc23	31	5
55075	CHEMBL40734	P00533	Inhibition of Epidermal growth factor receptor from human A431 carcinoma cell membranes	Epidermal growth factor receptor erbB1	=	0.44	nM	IC50	Homo sapiens	A-431	21	4.519	3.523	0.56457	Brc1cccc(Nc2ncnc3cc4[nH]ccc4cc23)c1	N(c1ccccc1)c2ncnc3cc4[nH]ccc4cc23	32	11
55075	CHEMBL40734	P00533	Inhibition of tyrosine kinase activity of Epidermal growth factor receptor from human A431 carcinoma cells	Epidermal growth factor receptor erbB1	=	0.44	nM	IC50	Homo sapiens	A-431	21	4.519	3.523	0.56457	Brc1cccc(Nc2ncnc3cc4[nH]ccc4cc23)c1	N(c1ccccc1)c2ncnc3cc4[nH]ccc4cc23	32	11
55075	CHEMBL40734	P00533	Inhibition autophosphorylation of EGFR in human DiFi cells after 2 hrs by ELISA	Epidermal growth factor receptor erbB1	=	21.88	nM	IC50	Homo sapiens	A-431	21	4.519	3.523	0.56457	Brc1cccc(Nc2ncnc3cc4[nH]ccc4cc23)c1	N(c1ccccc1)c2ncnc3cc4[nH]ccc4cc23	32	11
547448	CHEMBL555321	P00533	Inhibition of Epidermal growth factor receptor autophosphorylation, 0.05-0.10	Epidermal growth factor receptor erbB1	=	50	nM	IC50	Homo sapiens		19	4.523	3.986	0.75408	Cl.Clc1cccc(Nc2ncnc3ccccc23)c1	N(c1ccccc1)c2ncnc3ccccc23	9	390
552009	CHEMBL539552	P00533	Inhibition of Epidermal growth factor receptor autophosphorylation (Not tested)	Epidermal growth factor receptor erbB1				IC50	Homo sapiens		23	1.639	1.813	0.73044	Cl.COc1cc(Nc2[nH]cnc3nncc23)cc(OC)c1OC	N(c1ccccc1)c2[nH]cnc3nncc23	33	1
221438	CHEMBL335400	P00533	Inhibition of Epidermal growth factor receptor autophosphorylation (Not tested)	Epidermal growth factor receptor erbB1				IC50	Homo sapiens		27	3.405	3.405	0.62413	COc1cc2ncnc(Oc3cc(OC)c(OC)c(OC)c3)c2cc1OC	O(c1ccccc1)c2ncnc3ccccc23	10	13
551985	CHEMBL538528	P00533	Inhibition of Epidermal growth factor receptor autophosphorylation (Not tested)	Epidermal growth factor receptor erbB1				IC50	Homo sapiens		23	1.906	1.906	0.73392	Cl.COc1cc(Nc2[nH]cnc3ncnc23)cc(OC)c1OC	N(c1ccccc1)c2[nH]cnc3ncnc23	34	1
210898	CHEMBL128987	P00533	Inhibition of epidermal growth factor receptor (EGFR) autophosphorylation in A431 cells	Epidermal growth factor receptor erbB1	=	36	nM	IC50	Homo sapiens	A-431	27	3.249	3.181	0.62326	Brc1cccc(Nc2ncnc3cc(NCCN4CCOCC4)ncc23)c1	C(CN1CCOCC1)Nc2cc3ncnc(Nc4ccccc4)c3cn2	35	1
210898	CHEMBL128987	P00533	Inhibition of human recombinant EGFR	Epidermal growth factor receptor erbB1	=	3.24	nM	IC50	Homo sapiens	A-431	27	3.249	3.181	0.62326	Brc1cccc(Nc2ncnc3cc(NCCN4CCOCC4)ncc23)c1	C(CN1CCOCC1)Nc2cc3ncnc(Nc4ccccc4)c3cn2	35	1
211059	CHEMBL128467	P00533	Inhibition of epidermal growth factor receptor (EGFR) autophosphorylation in A431 cells	Epidermal growth factor receptor erbB1	>	1000	nM	IC50	Homo sapiens	A-431	25	2.827	0.692	0.51614	OS(=O)(=O)CCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1	N(c1ccccc1)c2ncnc3ccncc23	36	28
211059	CHEMBL128467	P00533	Inhibition of human recombinant EGFR	Epidermal growth factor receptor erbB1	=	1.41	nM	IC50	Homo sapiens	A-431	25	2.827	0.692	0.51614	OS(=O)(=O)CCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1	N(c1ccccc1)c2ncnc3ccncc23	36	28
82133	CHEMBL54400	P00533	Inhibition of epidermal growth factor receptor (EGFR) autophosphorylation in A431 cells	Epidermal growth factor receptor erbB1	=	16	nM	IC50	Homo sapiens	A-431	20	3.423	3.555	0.77039	CNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1	N(c1ccccc1)c2ncnc3ccncc23	36	28
82133	CHEMBL54400	P00533	Inhibition of Epidermal growth factor receptor autophosphorylation in A431 human epidermoid carcinoma cells	Epidermal growth factor receptor erbB1	=	16	nM	IC50	Homo sapiens	A-431	20	3.423	3.555	0.77039	CNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1	N(c1ccccc1)c2ncnc3ccncc23	36	28
82133	CHEMBL54400	P00533	Inhibition of human recombinant EGFR	Epidermal growth factor receptor erbB1	=	0.129	nM	IC50	Homo sapiens		20	3.423	3.555	0.77039	CNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1	N(c1ccccc1)c2ncnc3ccncc23	36	28
210892	CHEMBL339416	P00533	Inhibition of epidermal growth factor receptor (EGFR) autophosphorylation in A431 cells	Epidermal growth factor receptor erbB1	>	1000	nM	IC50	Homo sapiens	A-431	29	2.504	2.627	0.31896	[O-][N+]1(CCCNc2cc3ncnc(Nc4cccc(Br)c4)c3cn2)CCOCC1	C(CNc1cc2ncnc(Nc3ccccc3)c2cn1)C[NH+]4CCOCC4	37	1
210892	CHEMBL339416	P00533	Inhibition of human recombinant EGFR	Epidermal growth factor receptor erbB1	=	0.741	nM	IC50	Homo sapiens	A-431	29	2.504	2.627	0.31896	[O-][N+]1(CCCNc2cc3ncnc(Nc4cccc(Br)c4)c3cn2)CCOCC1	C(CNc1cc2ncnc(Nc3ccccc3)c2cn1)C[NH+]4CCOCC4	37	1
211290	CHEMBL126372	P00533	Inhibition of epidermal growth factor receptor (EGFR) autophosphorylation in A431 cells	Epidermal growth factor receptor erbB1	=	227	nM	IC50	Homo sapiens	A-431	24	2.372	2.316	0.5125	OCC(O)CNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1	N(c1ccccc1)c2ncnc3ccncc23	36	28
211290	CHEMBL126372	P00533	Inhibition of human recombinant EGFR	Epidermal growth factor receptor erbB1	=	0.912	nM	IC50	Homo sapiens	A-431	24	2.372	2.316	0.5125	OCC(O)CNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1	N(c1ccccc1)c2ncnc3ccncc23	36	28
81739	CHEMBL53428	P00533	Inhibition of epidermal growth factor receptor (EGFR) autophosphorylation in A431 cells	Epidermal growth factor receptor erbB1	=	14	nM	IC50	Homo sapiens	A-431	21	3.776	3.911	0.78376	CN(C)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1	N(c1ccccc1)c2ncnc3ccncc23	36	28
81739	CHEMBL53428	P00533	Inhibition of Epidermal growth factor receptor autophosphorylation in A431 human epidermoid carcinoma cells	Epidermal growth factor receptor erbB1	=	14	nM	IC50	Homo sapiens	A-431	21	3.776	3.911	0.78376	CN(C)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1	N(c1ccccc1)c2ncnc3ccncc23	36	28
81739	CHEMBL53428	P00533	Inhibition of human recombinant EGFR	Epidermal growth factor receptor erbB1	=	8.91e-002	nM	IC50	Homo sapiens		21	3.776	3.911	0.78376	CN(C)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1	N(c1ccccc1)c2ncnc3ccncc23	36	28
